#l1 l2 l3 l4 mom1 mom2 mom3 mom4 f1 f2 f3 f4 f5 f6 f7 f8 f9 f10 f11 f12 f13 f14 f15 f16 f17 f18 f19 f20
-1.3268130314631893e-01 2.3129884830467955e-02 2.3326297804698873e-02 -2.3793421789256733e-03 -3.2505438401534498e-16 9.9999999999999989e-01 3.7618867042659199e-01 3.1350195280251536e+00 3.8152467656091780e-23 6.6163894342488163e-22 8.4816666880793130e-20 5.1192064219894475e-17 8.0189547164067010e-14 1.6584280975859675e-10 2.3672623233000220e-07 1.3845814630664835e-04 1.7639472171268246e-02 3.6966114256695792e-01 2.4124631620694165e-01 4.2067573252390696e-02 1.0018627896306448e-03 3.4820680456785989e-06 3.0665968226268117e-09 1.4164144671746765e-12 7.5496030412055320e-16 9.9835130055357770e-19 6.3720201291503993e-21 3.2366156230854091e-22
-2.0383778590832770e-02 5.4521919966189332e-02 2.3439027434959884e-03 -2.6473539480332568e-03 2.4826872504488850e-17 9.9999999999999989e-01 3.2562380057722151e-01 3.9604053615918100e+00 1.3558806981418818e-14 6.9900746115291367e-14 1.1426860561024220e-12 4.6004685596154566e-11 3.2649318601903089e-09 2.7816895142359140e-07 1.9267441973924981e-05 8.1453760815628114e-04 2.2766174640115440e-02 3.1633690121126284e-01 2.6850615804287842e-01 3.4254066199233241e-02 3.1729962530167833e-03 1.3897186573567490e-04 3.2936263604297837e-06 5.9374930178960623e-08 1.1999226338122158e-09 3.9599894268437998e-11 2.9619453302663553e-12 6.4347320450837588e-13
1.2060995043327294e-01 4.4368554849842437e-02 -1.2052373460089714e-02 -3.0165067582639733e-03 -1.4283838305883413e-16 1.0000000000000002e+00 4.2912653099587819e-02 3.1088484405806263e+00 3.8221250173598801e-23 6.6306039232797201e-22 8.5064761080622319e-20 5.1419455306293882e-17 8.0723486913287241e-14 1.6622135968849009e-10 2.2206558697253674e-07 1.1316961104734154e-04 2.8515713024615748e-02 2.6147429285441659e-01 3.1584810736684976e-01 3.3110811087926517e-02 8.9671568407153701e-04 4.6868230010396230e-06 7.7668882092307187e-09 7.6436575751298702e-12 8.8515322481466045e-15 2.3496515219057625e-17 2.5615536480802487e-19 1.7844127995924540e-20
-1.0442745385904111e-02 3.3838491364642856e-02 1.2060357616093412e-03 -2.9841284711007972e-03 1.3306917510037179e-16 9.9999999999999978e-01 3.5797909253054663e-02 3.2181941576914164e+00 9.7570048057943980e-17 7.1702057602616028e-16 2.1325237523925190e-14 1.8713472904016896e-12 3.1907792364445256e-10 6.5522821939451782e-08 1.0002751480253816e-05 7.7238755233062549e-04 2.7775344058403838e-02 3.0434150512014774e-01 2.9015927598768465e-01 3.1016723588356426e-02 7.5229248408633796e-04 8.3629437935636351e-06 5.1643115400271343e-08 2.4106375751993493e-10 1.3652509915675837e-12 1.5136142502082381e-14 4.9912428379346972e-16 6.7179233770382161e-17
-3.3338186340001560e-02 7.2442056034905306e-02 1.9493617720404333e-03 -2.7308875972519809e-03 -5.2908932689211585e-18 9.9999999999999989e-01 2.7991173658886137e-01 4.1358817703510056e+00 8.2390922422485074e-14 3.8733375480383426e-13 5.4071709013312438e-12 1.7637536686999997e-10 9.7894443608741687e-09 6.4215462586686253e-07 3.4289350290239791e-05 1.1294533561296166e-03 2.5641387791280435e-02 3.0575116242773265e-01 2.5883294089783360e-01 3.4050670781944681e-02 3.2065275209118421e-03 1.5600902863643532e-04 4.2605651800055843e-06 9.0194557316262226e-08 2.1417167944869630e-09 8.1616543895399903e-11 6.8194557723771457e-12 1.5820513970371593e-12
2.3948006030725340e-02 5.6042783764064533e-02 -9.2637003722514629e-04 -2.6171094855650251e-03 -3.8893505532479220e-16 1.0000000000000004e+00 4.1844852265145248e-02 3.7764667365551721e+00 3.2441487296512136e-14 1.6497163323146164e-13 2.6277981643714557e-12 1.0162984042035561e-10 6.8135140462670419e-09 5.3772589289647517e-07 3.3633562821503685e-05 1.2487392146065773e-03 3.0395831374439086e-02 2.8177813205325880e-01 2.9814176384643754e-01 2.9276588659054269e-02 2.0091226504440180e-03 6.9805843597934916e-05 1.3407769290968428e-06 1.9909185888649551e-08 3.3931379797593269e-10 9.7453003528260366e-12 6.5901446185037371e-13 1.3513853278272026e-13
-2.4205600609635770e-02 2.8519145711573081e-02 5.5367564814026108e-03 -3.4403099529774460e-03 9.3129058321009007e-16 9.9999999999999944e-01 1.4604694029757964e-01 3.0671600541274353e+00 1.1598761163841493e-20 1.3471910525299069e-19 8.7933208756921827e-18 2.2191720050736159e-15 1.3322185531017315e-12 1.1088503465718441e-09 7.4076454165609158e-07 2.3954612760922512e-04 2.5036921024060816e-02 3.1535584330253508e-01 2.8114241865893996e-01 3.3708711703078986e-02 7.9208202137319331e-04 5.6003283104927444e-06 1.7581225115671054e-08 3.8413644440576295e-11 1.0164375140064135e-13 5.7071778845172206e-16 1.1136571229895361e-17 1.0977087505405397e-18
1.3607988944676691e-01 4.8243339405708685e-02 -2.1832444602554287e-02 -2.8138121027208975e-03 3.1503847686403095e-16 9.9999999999999978e-01 -3.5043984451851540e-01 3.1500765760752469e+00 3.9870865702101449e-23 7.1084629678415239e-22 9.9236610352653857e-20 7.5585644771421347e-17 1.9206011638680271e-13 7.5026838447861718e-10 1.6510990726782495e-06 8.0605570844764904e-04 4.3370207559626554e-02 2.3139745553791946e-01 3.5303133604619735e-01 2.0217928451120866e-02 1.2373080294063698e-04 2.1849346811490388e-07 1.6368699394721191e-10 8.0076524792560454e-14 5.1184370646236477e-17 8.4814918716769988e-20 6.6163596879681422e-22 3.8152397949652164e-23
4.8026456622827382e-02 4.9407218800995939e-02 -4.8005386992642932e-03 -2.8862506709526792e-03 -1.6554578764392543e-17 1.0000000000000000e+00 -2.9760304562148898e-01 3.5836654682689701e+00 1.5667931606489632e-14 9.0729765031344202e-14 1.7909900658935786e-12 9.0567780285973090e-11 8.0437062359167130e-09 8.1368947008415332e-07 6.0073586174354219e-05 2.2101167004600305e-03 3.5903016483656298e-02 2.6104818531110913e-01 3.2778808819350103e-01 2.3008625881639926e-02 4.9478517120019896e-04 5.7649940073601057e-06 4.2056326412842040e-08 2.4771412911376522e-10 1.8088968300866863e-12 2.5434803614660126e-14 1.0122626459354961e-15 1.5258089046301675e-16
3.1839893390591262e-02 3.9739262832585401e-02 -7.1322970294270096e-03 -3.9033812251175119e-03 -1.2280424519213641e-16 1.0000000000000000e+00 -2.8428169276048187e-01 3.2633317086000324e+00 6.0854004054101615e-18 6.0583324441407355e-17 2.9866931645597579e-15 4.9777303296902797e-13 1.6944682685468508e-10 6.6174507354441235e-08 1.6429309246652779e-05 1.5265606823214929e-03 3.6848451563712935e-02 2.6847114736259192e-01 3.2450516072295904e-01 2.2117876534634082e-02 1.3871095140624028e-04 2.8280984447936151e-07 2.3432982668910850e-10 1.3548933695289180e-13 1.1123043339003119e-16 2.4896185366406396e-19 2.5706076063618148e-21 1.7829879789644522e-22
-2.0913673967930857e-01 1.6574288352328083e-02 3.8105119047670478e-02 -9.1443671432467702e-04 8.8557429151400678e-17 9.9999999999999967e-01 5.5705841351995988e-01 3.1856750671030163e+00 3.8152397949403247e-23 6.6163596876123116e-22 8.4814918610150554e-20 5.1184367403142441e-17 8.0076129955752490e-14 1.6362463672999174e-10 2.1460723901470407e-07 9.2680797487779590e-05 1.0728659012100298e-02 4.0446395360862597e-01 2.0937361179573133e-01 4.8764113611666424e-02 1.1778074248588507e-03 3.3240776313233908e-06 2.0585713444484516e-09 6.2756583292867736e-13 2.2801884088590413e-16 2.3151139783720183e-19 1.3077873391743177e-21 6.4354883137625559e-23
-8.7026119647869195e-03 2.7928133293401464e-02 2.0174451133586676e-03 -4.2541161215487126e-03 -4.5769185947227257e-16 1.0000000000000011e+00 3.3580732269980811e-02 2.9065262964439778e+00 3.8153629671569972e-23 6.6168349647644026e-22 8.4838330362157556e-20 5.1265150010107918e-17 8.0960568259256538e-14 1.7603596849951464e-10 3.0244976460721177e-07 2.2446123023020037e-04 2.8227022965234772e-02 3.0362978532795892e-01 2.9353346089848797e-01 3.0760338435752231e-02 2.7837130865514281e-04 3.5153468819349127e-07 1.8249024399227325e-10 8.1277364939480342e-14 5.1278088968122195e-17 8.4837984589395898e-20 6.6167683323837795e-22 3.8153371514603553e-23
-6.6889955069373674e-02 5.1976631475496853e-02 4.5950959850109413e-03 -2.5106906660750149e-03 1.3797207955226971e-16 1.0000000000000000e+00 4.7844586449149928e-01 4.1060899707268064e+00 1.4491576031334272e-14 7.3495461204692522e-14 1.1694067306038985e-12 4.5517868335004289e-11 3.1182537991196474e-09 2.5755564574392973e-07 1.7489788250874324e-05 7.4260910522217644e-04 1.8333515808211943e-02 3.5535736983326055e-01 2.5516935454100731e-01 3.6598215260273875e-02 3.8166609011319559e-03 1.8801956270107949e-04 5.0214875185847364e-06 1.0181720023144808e-07 2.2925284365765027e-09 8.2873611311770064e-11 6.6322331332016271e-12 1.4985065922083059e-12
2.3312026704860985e-02 5.8890483150639453e-02 -1.8404048004540255e-03 -3.6510935905591730e-03 -1.3720003728526115e-16 9.9999999999999989e-01 -9.0996034380971591e-02 3.4015108843618225e+00 8.5830990197062761e-18 7.6334265884149937e-17 3.1403071061695345e-15 4.2255473941052712e-13 1.1760078280822038e-10 4.0041171728425332e-08 9.7658720850271942e-06 1.0567284068331458e-03 3.4065591648414252e-02 2.7585419968916869e-01 3.0438918321933633e-01 2.8815740010394653e-02 7.4723757051771357e-04 5.8395587467810838e-06 2.0782894898095816e-08 5.4253753448638487e-11 1.7684673047103573e-13 1.2174669541080440e-15 2.8034310515889638e-17 3.0574249546693635e-18
1.5521088076445705e-02 3.3584495594137349e-02 -1.9695979137982146e-03 -2.9661991785750225e-03 -2.4228663011845077e-16 9.9999999999999967e-01 -4.9587628866938016e-02 3.2058597242390188e+00 3.8079336951807599e-17 2.9197496772604206e-16 9.3429961230598128e-15 9.0490329929655397e-13 1.7350987286690238e-10 4.0563360524209937e-08 7.2063646055302972e-06 7.2613448791394018e-04 3.1668856964464455e-02 2.8743369735139729e-01 3.0705478579111889e-01 2.7277540294648885e-02 7.4278445240598379e-04 9.0982051954345879e-06 5.5640495562752209e-08 2.5190905289386306e-10 1.3763401825491147e-12 1.4739660284914124e-14 4.7269147054950653e-16 6.2553305057414527e-17
3.8997487980238860e-02 5.9205870196630796e-02 -9.8645225645647939e-04 -2.2866244143567413e-03 -2.5627487653017414e-16 1.0000000000000007e+00 8.2690320786764318e-02 4.3667162416502485e+00 2.3480046529166933e-12 9.3272658886969874e-12 9.7568563926283606e-11 2.1647927639887139e-09 7.6526053741965565e-08 3.1022855367687146e-06 1.0274919106434738e-04 2.0963591468647676e-03 2.6930481905340503e-02 2.8590556434863024e-01 3.0400538198446792e-01 2.9904244399080772e-02 3.0659133434106931e-03 1.7608258192352072e-04 6.0730321655026978e-06 1.6831575036050157e-07 5.2515703941030369e-09 2.5569317628153169e-10 2.5816283317530401e-11 6.7021081953155839e-12
9.7448523591523815e-03 3.0369826795211771e-02 -2.3408003103687334e-03 -4.2880226623121798e-03 -8.1589327421985560e-17 9.9999999999999967e-01 -4.9321565071857233e-02 2.9380835005259911e+00 3.8249633140729948e-23 6.6461921688839718e-22 8.5806988918796195e-20 5.3208668667183169e-17 9.2031170417162500e-14 2.4999180194082296e-10 5.2878488533952769e-07 3.4547624554772701e-04 3.1343281409747480e-02 2.9172172600325708e-01 3.0478615362465811e-01 2.7898734766074216e-02 2.3153956381027584e-04 3.4269259138636099e-07 1.9934385419513348e-10 8.6504243036083088e-14 5.2763697985476569e-17 8.5943515052480034e-20 6.6625664528283273e-22 3.8334291104301287e-23
-1.3235665300203209e-01 3.6463220358909448e-02 1.8834460247165286e-02 -2.9483303852983569e-03 -6.7716164158481144e-17 1.0000000000000004e+00 3.7631293630297413e-01 3.2798139720436970e+00 6.1362481907384440e-23 1.0777500761419271e-21 1.4240689855477633e-19 9.0762162354482120e-17 1.5364649588442694e-13 3.4453299358660337e-10 4.9361684530639854e-07 2.2697214182036560e-04 1.9245241763892657e-02 3.7063718556303182e-01 2.4224890569019042e-01 4.0719526734871302e-02 1.4053606989891277e-03 1.2058846014975812e-05 3.7221210965010436e-08 7.1328173764903179e-11 1.5743811993016818e-13 7.3370501564036716e-16 1.2264526815879931e-17 1.0987465814046516e-18
-4.4563938681717548e-02 3.7892378419848868e-02 8.5524155649528491e-03 -3.9001157706256393e-03 1.5980422172084554e-16 1.0000000000000002e+00 2.1581967770658525e-01 3.1501785837439926e+00 3.9781246824574482e-23 6.9856647073847231e-22 9.2259435904344082e-20 5.9264577296833856e-17 1.0433972231831719e-13 2.5732603769973729e-10 4.2540429405080784e-07 2.2568230896597856e-04 2.3339174350123851e-02 3.2514360397172654e-01 2.6911913576982033e-01 3.6474808358717713e-02 9.7168315134776710e-04 5.4038618465989022e-06 9.7471557499925541e-09 1.0500418718907246e-11 1.3261774345510851e-14 3.7952326623505762e-17 4.3794881206162710e-19 3.1543173237073935e-20
-3.6477016855808272e-02 1.4770129725313264e-01 3.0054488501998419e-03 -4.2078813135527811e-03 2.2213458142057887e-15 1.0000000000000009e+00 3.6086482414615828e-01 4.0708047315066729e+00 4.5075620497085591e-18 3.4836904839094493e-17 1.1391067598079560e-15 1.1565961792796823e-13 2.4271420461781222e-11 6.7598036457172932e-09 1.8754038345567814e-06 4.3331512060705953e-04 2.9043963727153174e-02 2.3792942193855848e-01 1.9847348214517169e-01 3.9975795808236028e-02 3.0291674751253953e-03 8.4979446638316867e-05 1.1004086501942540e-06 9.9671847747224774e-09 1.0077290299071636e-10 1.7910741503614108e-12 8.3158814897020180e-14 1.3613935716986710e-14
3.8058313293875268e-02 1.4422274417685413e-02 -8.9969337050058579e-03 -2.8385251926522264e-03 -5.3189297059226833e-17 9.9999999999999989e-01 -1.4123402864220808e-01 2.9645749778013468e+00 1.1326218004415810e-19 1.2701059686825435e-18 7.7390592423927175e-17 1.7433784841657594e-14 8.7459865006174229e-12 5.5121142154560385e-09 2.5217920052471903e-06 5.5192604729692061e-04 3.3713906334047680e-02 2.8011278711482090e-01 3.2197382902435778e-01 2.3548463026956287e-02 2.5038488516872714e-04 9.2754030801725344e-07 1.4712217735244921e-09 1.7471344565434742e-12 2.7762547871660235e-15 1.0397247288794299e-17 1.5172049399156589e-19 1.2671237261508845e-20
-2.6326284855633830e-01 -4.3465207877684282e-03 2.4206935721581849e-02 2.1932380424097536e-04 -2.2642240916378850e-18 1.0000000000000000e+00 2.3273000491488702e-01 3.6684869690963460e+00 7.2756593952414299e-14 3.5703092339673517e-13 5.3480100311181812e-12 1.9035250444487812e-10 1.1559838870841637e-08 8.1870910297633473e-07 4.5762230848465472e-05 1.4657469126583853e-03 2.3861449811598174e-02 4.9586937967100092e-01 2.7691986463553653e-01 3.2502278121527978e-02 1.8378363204221322e-03 6.3275981406306434e-05 1.2275033675061265e-06 1.8594040350710627e-08 3.2482129683414562e-10 9.5609543537732091e-12 6.5966677139146397e-13 1.3694790440154445e-13
4.0431422604242068e-02 5.3655039298459550e-02 -3.9209789783778877e-03 -2.8485858486777460e-03 -1.7650906677398178e-16 1.0000000000000009e+00 -3.9039908177702687e-01 3.8280230234091728e+00 1.4218945149033287e-13 7.2995960587023325e-13 1.1730999987895936e-11 4.5149965202692144e-10 2.9214279684888685e-08 2.1176266819313322e-06 1.1318668159364605e-04 3.0841012036333915e-03 3.6187848412954034e-02 2.5867620415923759e-01 3.2895481135622678e-01 2.1147848009383054e-02 4.9828150564364972e-04 7.4906814012247660e-06 6.9804799755301470e-08 5.3161546891332492e-10 4.9919820051645383e-12 8.7594002358827779e-14 4.1286931066677102e-15 6.8770591281519296e-16
2.1147750718631141e-02 5.0005269465590065e-02 -2.2705583065500386e-03 -2.5035710095554931e-03 -2.1937578658205832e-16 9.9999999999999967e-01 -3.0915145588706217e-01 3.9983675759732615e+00 1.0794615911632568e-12 4.7818724880275772e-12 5.9930176984821067e-11 1.6698466506518594e-09 7.5225265259845709e-08 3.8013127354866023e-06 1.4778797459792591e-04 3.1773916749776492e-03 3.3537627859112261e-02 2.7230387915975385e-01 3.2044054079643808e-01 2.2305483296038153e-02 9.8546464102207301e-04 2.7308464463181366e-05 4.6083295605211900e-07 6.3232018749948806e-09 1.0316819742350943e-10 2.9050630193506592e-12 1.9523447062649895e-13 4.0008494452340679e-14
-9.4083082013895342e-02 1.0974043048047170e-02 2.0331820585750369e-02 -2.5427628063152542e-03 2.0039055240911460e-17 1.0000000000000002e+00 5.1016598357915499e-01 3.3493170421311751e+00 3.9820183383179749e-23 6.8923127012856704e-22 8.8132410876477768e-20 5.3090857880245331e-17 8.3084038792449228e-14 1.7050319930774148e-10 2.2633412457079943e-07 1.0050960789035415e-04 1.2247298045698718e-02 3.7144612196856513e-01 2.4097933859524068e-01 4.3233369537003512e-02 2.0299812722311913e-03 2.1688332930692079e-05 7.9495184002296615e-08 1.7565267814925979e-10 4.3552914558050266e-13 2.2207387965090827e-15 3.9529115840785040e-17 3.6679079342351033e-18
1.5974047691220841e-01 2.9158516909595852e-02 -1.9402213387127176e-02 -2.3762503760393692e-03 1.2612237485911978e-16 9.9999999999999978e-01 -5.7625821636127716e-01 3.5148829058860578e+00 4.2151416935278406e-16 3.2763318783884098e-15 1.0599894189985344e-13 1.0130979848637028e-11 1.8190301956381117e-09 3.6525172852259496e-07 4.8138691896773245e-05 2.5839093885485546e-03 4.2652777433335148e-02 2.3285901639922021e-01 4.1157001083233202e-01 1.3737566329389543e-02 1.3989777023073178e-04 3.9785691791113632e-07 5.1911398407266368e-10 6.1229572868111022e-13 1.1291397787737002e-15 5.1670694705317476e-18 9.0028491939674773e-20 8.4047695720313406e-21
1.9931628024739665e-02 5.0720573868572191e-02 -3.1117523680865684e-03 -4.5676317469704967e-03 -1.6262650790324215e-15 9.9999999999999833e-01 -1.0977774249940025e-01 3.1074137399446649e+00 4.7785790728382179e-23 8.9171043342101392e-22 1.3468186236043566e-19 1.0877792537273532e-16 2.5556665983671161e-13 7.9381233861677892e-10 1.3750283358353324e-06 5.9535412606390821e-04 3.4716569657754118e-02 2.7874348623411993e-01 3.0751474451524402e-01 2.7804411861536277e-02 2.6395485929253605e-04 3.5332645238984029e-07 1.8540300409857232e-10 8.1697283119612302e-14 5.1333143035181692e-17 8.4857374449953973e-20 6.6172038965396765e-22 3.8154552853561118e-23
6.6867105161900864e-02 -1.3126649827516118e-01 -2.3598796771756306e-02 1.3882413496638341e-02 -3.9287166036227568e-17 1.0000000000000000e+00 -2.2497004738739726e-01 2.7620238665540180e+00 4.0094110792780791e-23 7.0895078267130522e-22 9.5530384302843984e-20 6.4593758401151034e-17 1.2672794072406195e-13 3.6871563987224998e-10 7.1812095575360156e-07 4.1255731852028857e-04 3.4958730896322246e-02 2.7820896981731214e-01 3.4770837523488290e-01 1.6514504792661165e-02 1.0174392425182340e-04 2.1827370387525007e-07 1.6405095778974955e-10 8.0107506771976461e-14 5.1187795793419796e-17 8.4816182414626872e-20 6.6163917714785155e-22 3.8152494126424220e-23
1.0498587249435447e-01 3.1620778391952917e-02 -1.7633797099469502e-02 -2.9698817594983667e-03 3.7128203383591349e-17 9.9999999999999989e-01 -2.7397522325840340e-01 3.1288544044657174e+00 2.8987459678646722e-22 5.5773982348241150e-21 8.4199223665159021e-19 6.0956762631452872e-16 1.1000551644475577e-12 2.3325295918651972e-09 2.6801386909737579e-06 8.2088573319693083e-04 3.9232190177836204e-02 2.5252201255558349e-01 3.5051706201651572e-01 2.1050692477075059e-02 2.5400313461863659e-04 5.4760071270506334e-07 3.6137714021874370e-10 1.4924122541923888e-13 8.1812936744665221e-17 1.2080964724012693e-19 8.7553979773654400e-22 4.8622123882188541e-23
1.4593013004858286e-03 3.2896193894368958e-02 -1.3027729783405051e-04 -4.4777235817694697e-03 1.4957739623320836e-15 1.0000000000000051e+00 3.0575159184644224e-03 2.9383946624973021e+00 3.8152861373774862e-23 6.6165630830088546e-22 8.4827303250150502e-20 5.1239963273194691e-17 8.0874652219767367e-14 1.7771720318452709e-10 3.2840485538767347e-07 2.6040108772124141e-04 2.9787361422597521e-02 2.9749517888789156e-01 2.9812725097935067e-01 2.9808849014984547e-02 2.9207533556218279e-04 4.0662020758407245e-07 2.0146924480936762e-10 8.3690046506541142e-14 5.1607907242616365e-17 8.4964809799892399e-20 6.6198723927613794e-22 3.8162277409956591e-23
6.1218204838523506e-02 4.8367321040160449e-02 -9.5465769658523159e-03 -3.7514242532679550e-03 5.3948013075451518e-17 9.9999999999999978e-01 -4.2207885929825167e-01 3.4478978992329554e+00 4.6438620019173238e-17 4.1572984408623409e-16 1.7087579952951736e-14 2.2346967224908093e-12 5.7300813248222552e-10 1.6545317076996089e-07 3.0457468032019391e-05 2.1435741941724673e-03 4.0527714611314637e-02 2.4826172632140667e-01 3.4111826961394964e-01 1.8521012952037830e-02 1.2375381092654379e-04 2.8742335309215258e-07 2.5425449977903520e-10 1.6553197754277944e-13 1.6265281178176633e-16 4.4436290991630152e-19 5.4110139697444946e-21 4.1418218875622454e-22
7.0716035450096693e-02 2.0626149721438843e-02 -9.3461603664253268e-03 -2.0949372603043487e-03 1.4002358053003049e-16 1.0000000000000000e+00 -4.8416351897536292e-01 3.7472637276639209e+00 1.0860710907257069e-13 5.7196856092554886e-13 9.5923517240879064e-12 3.8986159807299527e-10 2.6770188289256905e-08 2.0531859302698309e-06 1.1484382382298873e-04 3.2112680124103646e-03 3.7291711197449152e-02 2.6294026216011290e-01 3.7317932979884749e-01 1.5731472127812608e-02 4.1263960978681020e-04 5.3167268845077928e-06 4.2787901309743680e-08 2.8397826224391398e-10 2.3494229275003016e-12 3.7027866047300315e-14 1.6110119941442667e-15 2.5612276687467943e-16
1.7224693751683701e-01 -3.8605538617186769e-02 -3.3811395125173838e-02 -4.9943565565270639e-04 2.8469902310943780e-16 9.9999999999999978e-01 -4.6472256108966847e-01 3.0606888232613674e+00 2.0268651342153832e-18 2.1583601212670744e-17 1.1928901208398989e-15 2.3105817623101074e-13 9.3409372921357817e-11 4.3556747945872738e-08 1.2778331558748539e-05 1.3823212582468034e-03 4.0491780366017111e-02 2.5616157646823479e-01 4.3440729323994970e-01 1.2170180823817612e-02 1.1839216343174381e-04 2.6202821809820650e-07 2.0430536216791936e-10 1.0615965881161804e-13 7.4527109990825933e-17 1.3888348092162526e-19 1.2164360508379031e-21 7.5997740495238045e-23
5.2651311004146134e-03 6.2492940070478203e-02 -5.3888329942195791e-04 -2.7235982507633604e-03 -1.6508237056352431e-17 9.9999999999999922e-01 -7.3349666637258851e-02 3.8485965350946691e+00 1.8529689776700961e-13 8.8232034669709166e-13 1.2533626948108512e-11 4.1423758989548695e-10 2.2929673788048054e-08 1.4574581743375197e-06 7.2143733075862292e-05 2.0161318507316661e-03 3.1194949251475191e-02 2.8175095886677587e-01 2.9133335035302188e-01 2.9311032911983528e-02 1.4074625074907731e-03 4.1850575478672380e-05 7.3743317466687675e-07 1.0307865074195891e-08 1.6859717138682498e-10 4.7169314028324451e-12 3.1415082671922796e-13 6.3946225449120121e-14
4.2485276704516059e-02 6.4189332767507670e-02 -3.6615919308787765e-03 -3.4165163004589547e-03 -2.4837887750604362e-16 1.0000000000000000e+00 -1.9242494837536911e-01 3.5314692430079413e+00 1.0494769655941263e-15 7.1075604843756976e-15 1.8316359705630566e-13 1.3171683069969825e-11 1.7546027068956902e-09 2.7078429700836833e-07 3.0083389480983628e-05 1.6370112324276870e-03 3.5688553162326976e-02 2.6301354374879943e-01 3.1229532261216969e-01 2.7255114504493975e-02 6.0258077195766394e-04 4.2000978947627811e-06 1.7188120004263411e-08 6.3086667187105560e-11 3.0690557187359840e-13 3.0622968503109657e-15 9.4127525959784756e-17 1.2191370931830007e-17
3.1145150816606005e-02 6.3890675751121312e-02 -2.0619383264813798e-03 -4.0415218863205475e-03 4.0303625675263749e-16 1.0000000000000027e+00 5.4170937346484850e-02 3.2797433516289005e+00 3.9818980448655289e-23 6.9092092344831667e-22 8.8707369828996310e-20 5.3759610242221738e-17 8.5474100437180625e-14 1.9166256886173825e-10 3.7140322913109954e-07 3.0184356660505182e-04 3.1981593347448614e-02 2.7837851168092775e-01 2.9360053568438305e-01 3.2781823291124057e-02 9.7399709731053495e-04 6.2380218407423505e-06 1.3582738533177186e-08 1.8156622871448056e-11 2.8506176898797928e-14 9.9106438673346864e-17 1.3287766723199636e-18 1.0462019020994983e-19
-3.4123908172259160e-02 3.8732620746025702e-02 4.3847962467773692e-03 -2.6820424395809029e-03 -7.7035786347995504e-17 1.0000000000000000e+00 2.4948719872217898e-01 3.5000826737000827e+00 3.4312972349159965e-16 2.2015615383242673e-15 5.2208389334690709e-14 3.4325029913048744e-12 4.2772680526075718e-10 6.5349170089897056e-08 7.9356593548009940e-06 5.6259792173617834e-04 2.3043215198073626e-02 3.2364889609005176e-01 2.7053997953325748e-01 3.4328596092953398e-02 1.9820513306877574e-03 5.2664553417930544e-05 7.0841965237297571e-07 7.0267859995356558e-09 7.9873881608917481e-11 1.5982231874215738e-12 8.1827901289992914e-14 1.4227251237047066e-14
